CAD CDW ID,CAD Event Number,General Offense Number,Event Clearance Code,Event Clearance Description,Event Clearance SubGroup,Event Clearance Group,Event Clearance Date,Hundred Block Location,District/Sector,Zone/Beat,Census Tract,Longitude,Latitude,Incident Location,Initial Type Description,Initial Type Subgroup,Initial Type Group,At Scene Time
1994177,17000162392,2017162392,184,"NARCOTICS, OTHER",NARCOTICS COMPLAINTS,NARCOTICS COMPLAINTS,5/9/2017 12:43,3XX BLOCK OF PINE ST,M,M2,8100.2,-122.338,47.61097,"(47.610973, -122.33815)","NARCOTICS - VIOLATIONS (LOITER, USE, SELL, NARS)",NARCOTICS COMPLAINTS,NARCOTICS COMPLAINTS,5/9/2017 9:47
1994173,17000162579,2017162579,280,SUSPICIOUS PERSON,SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,5/9/2017 12:37,100XX BLOCK OF 57 AV S,S,S3,11900.5,-122.262,47.51123,"(47.51123, -122.26207)",TRESPASS,TRESPASS,TRESPASS,
1994175,17000162523,2017162523,281,SUSPICIOUS VEHICLE,SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,5/9/2017 12:37,44XX BLOCK OF 2 AV NE,B,B3,5200.401,-122.327,47.66079,"(47.66079, -122.327255)","NARCOTICS - VIOLATIONS (LOITER, USE, SELL, NARS)",NARCOTICS COMPLAINTS,NARCOTICS COMPLAINTS,
1994174,17000162541,2017162541,455,TRAFFIC - BICYCLE VIOLATION,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,5/9/2017 12:34,89XX BLOCK OF AURORA AV N,N,N3,1800.2,-122.345,47.69383,"(47.693825, -122.34456)",SUSPICIOUS STOP - OFFICER INITIATED ONVIEW,SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,5/9/2017 11:41
1994176,17000162484,2017162484,470,PARKING VIOLATION (EXCEPT ABANDONED VEHICLES),PARKING VIOLATIONS,TRAFFIC RELATED CALLS,5/9/2017 12:32,29 AV / E PINE ST,C,C3,7700.103,-122.295,47.61528,"(47.61528, -122.29487)","SUSPICIOUS PERSON, VEHICLE OR INCIDENT",SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,5/9/2017 11:39
1994171,17000162611,2017162611,171,PARKS EXCLUSION,PARKS EXCLUSIONS,MISCELLANEOUS MISDEMEANORS,5/9/2017 12:30,SUMMIT AV / E DENNY WY,E,E1,7402.3,-122.325,47.61849,"(47.61849, -122.32529)",SUSPICIOUS STOP - OFFICER INITIATED ONVIEW,SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,
1994172,17000162584,2017162584,100,FRAUD (INCLUDING IDENTITY THEFT),FRAUD CALLS,FRAUD CALLS,5/9/2017 12:28,60XX BLOCK OF 32 AV S,S,S1,10401.3,-122.292,47.54705,"(47.54705, -122.29155)",TRU - FORGERY/CHKS/BUNCO/SCAMS/ID THEFT,FRAUD CALLS,FRAUD CALLS,5/9/2017 12:11
1994161,17000162588,2017162588,250,"MISCHIEF, NUISANCE COMPLAINTS","NUISANCE, MISCHIEF COMPLAINTS","NUISANCE, MISCHIEF",5/9/2017 12:24,1XX BLOCK OF BELMONT AV E,E,E1,7402.101,-122.324,47.61908,"(47.619076, -122.324005)",SUSPICIOUS STOP - OFFICER INITIATED ONVIEW,SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,
1994165,17000162551,2017162551,201,ALACAD - RESIDENTIAL BURGLARY (FALSE),BURGLARY ALACAD (FALSE),FALSE ALACAD,5/9/2017 12:24,60XX BLOCK OF 53 AV NE,U,U3,4200.1,-122.27,47.67459,"(47.674587, -122.2703)","ALARM - RESIDENTIAL - BURGLARY, SILENT/AUDIBLE",ALACAD,SUSPICIOUS CIRCUMSTANCES,
1994169,17000162256,2017162256,250,"MISCHIEF, NUISANCE COMPLAINTS","NUISANCE, MISCHIEF COMPLAINTS","NUISANCE, MISCHIEF",5/9/2017 12:21,5 AV / UNION ST,M,M3,8100.201,-122.335,47.60968,"(47.609684, -122.33467)","SUSPICIOUS PERSON, VEHICLE OR INCIDENT",SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,5/9/2017 10:27
1994158,17000162593,2017162593,188,MARIJUANA PUBLIC USE (NOT DISPENSARY),NARCOTICS COMPLAINTS,NARCOTICS COMPLAINTS,5/9/2017 12:20,4 AV / PINE ST,M,M3,8100.201,-122.338,47.61121,"(47.611206, -122.33759)","NARCOTICS - VIOLATIONS (LOITER, USE, SELL, NARS)",NARCOTICS COMPLAINTS,NARCOTICS COMPLAINTS,
1994168,17000162492,2017162492,430,MOTOR VEHICLE COLLISION,TRAFFIC RELATED CALLS,MOTOR VEHICLE COLLISION INVESTIGATION,5/9/2017 12:17,ALASKAN WY VI NB / S LANDER ST,O,O1,9300.206,-122.339,47.57988,"(47.57988, -122.33912)","MOTOR VEHICLE COLLISION, REPORT ONLY - NON INJURY/NON BLOCKING",MOTOR VEHICLE COLLISION INVESTIGATION,TRAFFIC RELATED CALLS,
1994163,17000162558,2017162558,430,MOTOR VEHICLE COLLISION,TRAFFIC RELATED CALLS,MOTOR VEHICLE COLLISION INVESTIGATION,5/9/2017 12:16,35 AV NE / NE 55 ST,U,U3,4200.301,-122.29,47.66851,"(47.66851, -122.29019)","TRU- MOTOR VEHICLE COLLISION, HIT AND RUN AFTER THE FACT",MOTOR VEHICLE COLLISION INVESTIGATION,TRAFFIC RELATED CALLS,
1994159,17000162591,2017162591,64,SHOPLIFT,THEFT,SHOPLIFTING,5/9/2017 12:13,5XX BLOCK OF PINE ST,M,M2,8200.1,-122.336,47.6119,"(47.611904, -122.33593)",SHOPLIFT - THEFT,SHOPLIFTING,THEFT,
1994160,17000162589,2017162589,64,SHOPLIFT,THEFT,SHOPLIFTING,5/9/2017 12:12,5XX BLOCK OF PINE ST,M,M2,8200.1,-122.336,47.6119,"(47.611904, -122.33593)",SHOPLIFT - THEFT,SHOPLIFTING,THEFT,
1994162,17000162580,2017162580,460,TRAFFIC (MOVING) VIOLATION,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,5/9/2017 12:12,15 AV NW / NW MARKET ST,B,B1,4700.302,-122.376,47.66866,"(47.668663, -122.37621)",TRAFFIC - MOVING VIOLATION,TRAFFIC RELATED CALLS,PARKING VIOLATIONS,
1994164,17000162553,2017162553,245,"DISTURBANCE, OTHER",DISTURBANCES,DISTURBANCES,5/9/2017 12:11,FREMONT AV N / N 39 ST,B,B2,4900.2,-122.35,47.65414,"(47.65414, -122.34991)",TRU - ROAD RAGE,TRAFFIC RELATED CALLS,ROAD RAGE,
1994167,17000162537,2017162537,245,"DISTURBANCE, OTHER",DISTURBANCES,DISTURBANCES,5/9/2017 12:10,10XX BLOCK OF S CLOVERDALE ST,F,F3,11200.3,-122.319,47.52646,"(47.526455, -122.31893)",TRESPASS,TRESPASS,TRESPASS,
1994154,17000162495,2017162495,201,ALACAD - RESIDENTIAL BURGLARY (FALSE),BURGLARY ALACAD (FALSE),FALSE ALACAD,5/9/2017 12:00,79XX BLOCK OF 46 AV S,S,S2,11800.5,-122.274,47.53031,"(47.530308, -122.274475)","ALARM - RESIDENTIAL - BURGLARY, SILENT/AUDIBLE",ALACAD,SUSPICIOUS CIRCUMSTANCES,
1994150,17000162570,2017162570,460,TRAFFIC (MOVING) VIOLATION,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,5/9/2017 12:00,NE 45 ST / 12 AV NE,U,U2,5301.3,-122.315,47.66129,"(47.661285, -122.315445)","MOTOR VEHICLE COLLISION, HIT AND RUN",MOTOR VEHICLE COLLISION INVESTIGATION,TRAFFIC RELATED CALLS,
1994155,17000162485,2017162485,250,"MISCHIEF, NUISANCE COMPLAINTS","NUISANCE, MISCHIEF COMPLAINTS","NUISANCE, MISCHIEF",5/9/2017 11:50,14XX BLOCK OF 3 AV,M,M3,8100.201,-122.337,47.60925,"(47.609253, -122.33734)",NUISANCE - MISCHIEF,MISCELLANEOUS MISDEMEANORS,MISCELLANEOUS MISDEMEANORS,5/9/2017 10:52
1994153,17000162500,2017162500,281,SUSPICIOUS VEHICLE,SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,5/9/2017 11:49,130XX BLOCK OF 35 AV NE,L,L3,100.3001,-122.291,47.72435,"(47.724354, -122.29086)","SUSPICIOUS PERSON, VEHICLE OR INCIDENT",SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,
1994152,17000162521,2017162521,280,SUSPICIOUS PERSON,SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,5/9/2017 11:48,47XX BLOCK OF UNIVERSITY WY NE,U,U2,5301.2,-122.313,47.664,"(47.663998, -122.31309)","DISTURBANCE, MISCELLANEOUS/OTHER",DISTURBANCES,DISTURBANCES,
1994143,17000162424,2017162424,220,CRISIS COMPLAINT - GENERAL,CRISIS CALL,BEHAVIORAL HEALTH,5/9/2017 11:44,17XX BLOCK OF 4 AV S,O,O1,9300.207,-122.329,47.5872,"(47.5872, -122.329056)",CRISIS - PERSON IN BEHAVIORAL/EMOTIONAL CRISIS,BEHAVIORAL HEALTH,CRISIS CALL,
1994148,17000162298,2017162298,460,TRAFFIC (MOVING) VIOLATION,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,5/9/2017 11:44,18 AV / E JEFFERSON ST,G,G2,8700.102,-122.309,47.60617,"(47.60617, -122.308945)",TRAFFIC - MOVING VIOLATION,TRAFFIC RELATED CALLS,PARKING VIOLATIONS,
1994137,17000162539,2017162539,245,"DISTURBANCE, OTHER",DISTURBANCES,DISTURBANCES,5/9/2017 11:43,7XX BLOCK OF 5 AV,K,K1,8100.203,-122.33,47.60477,"(47.60477, -122.33017)","DISTURBANCE, MISCELLANEOUS/OTHER",DISTURBANCES,DISTURBANCES,
1994146,17000162357,2017162357,41,"HARASSMENT, THREATS","THREATS, HARASSMENT","THREATS, HARASSMENT",5/9/2017 11:40,30XX BLOCK OF NE 143 ST,L,L1,100.4002,-122.295,47.73196,"(47.731964, -122.29519)","BIAS -RACIAL, POLITICAL, SEXUAL MOTIVATION",SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,5/9/2017 10:08
1994138,17000162534,2017162534,280,SUSPICIOUS PERSON,SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,5/9/2017 11:36,NE 47 ST / BROOKLYN AV NE,U,U2,5301.201,-122.314,47.6631,"(47.663097, -122.31424)",SUSPICIOUS STOP - OFFICER INITIATED ONVIEW,SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,
1994142,17000162488,2017162488,101,"FORGERY, BAD CHECKS",FRAUD CALLS,FRAUD CALLS,5/9/2017 11:28,42XX BLOCK OF SW ADMIRAL WY,W,W1,9800.102,-122.386,47.58119,"(47.581192, -122.38586)",TRU - FORGERY/CHKS/BUNCO/SCAMS/ID THEFT,FRAUD CALLS,FRAUD CALLS,5/9/2017 10:56
1994145,17000162381,2017162381,280,SUSPICIOUS PERSON,SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,5/9/2017 11:28,8XX BLOCK OF WESTERN AV,K,K1,8100.104,-122.336,47.60313,"(47.60313, -122.33634)","NARCOTICS - VIOLATIONS (LOITER, USE, SELL, NARS)",NARCOTICS COMPLAINTS,NARCOTICS COMPLAINTS,5/9/2017 10:47
1994144,17000162420,2017162420,470,PARKING VIOLATION (EXCEPT ABANDONED VEHICLES),PARKING VIOLATIONS,TRAFFIC RELATED CALLS,5/9/2017 11:27,2XX BLOCK OF TERRY AV N,D,D3,7300.302,-122.337,47.62029,"(47.620285, -122.337166)",PARKING VIOLATION (EXCEPT ABANDONED CAR),TRAFFIC RELATED CALLS,PARKING VIOLATIONS,
1994149,17000162220,2017162220,63,THEFT - CAR PROWL,CAR PROWL,CAR PROWL,5/9/2017 11:26,NE 68 ST / ROOSEVELT WY NE,U,U1,2600.301,-122.317,47.67801,"(47.678013, -122.31739)",THEFT (DOES NOT INCLUDE SHOPLIFT OR SVCS),OTHER PROPERTY,THEFT,5/9/2017 7:26
1994147,17000162319,2017162319,245,"DISTURBANCE, OTHER",DISTURBANCES,DISTURBANCES,5/9/2017 11:25,45XX BLOCK OF UNIVERSITY WY NE,U,U2,5301.201,-122.313,47.66218,"(47.66218, -122.31312)","DISTURBANCE, MISCELLANEOUS/OTHER",DISTURBANCES,DISTURBANCES,5/9/2017 9:30
1994125,17000162501,2017162501,161,TRESPASS,TRESPASS,TRESPASS,5/9/2017 11:24,6XX BLOCK OF PINE ST,M,M2,8200.1,-122.335,47.61237,"(47.61237, -122.334816)",TRESPASS,TRESPASS,TRESPASS,
1994133,17000162310,2017162310,280,SUSPICIOUS PERSON,SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,5/9/2017 11:22,12XX BLOCK OF WARREN AV N,Q,Q2,7000.101,-122.354,47.63019,"(47.630188, -122.3541)","OPEN - BUILDING, DOOR, ETC.",SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,5/9/2017 8:49
1994135,17000162250,2017162250,430,MOTOR VEHICLE COLLISION,TRAFFIC RELATED CALLS,MOTOR VEHICLE COLLISION INVESTIGATION,5/9/2017 11:21,N 144 ST / GREENWOOD AV N,N,N1,401.2003,-122.356,47.7332,"(47.733204, -122.355576)",MOTOR VEHICLE COLLISION WITH INJURIES - PRIORITY 1,MOTOR VEHICLE COLLISION INVESTIGATION,TRAFFIC RELATED CALLS,5/9/2017 7:59
1994132,17000162386,2017162386,64,SHOPLIFT,THEFT,SHOPLIFTING,5/9/2017 11:16,123XX BLOCK OF 15 AV NE,L,L1,700.3004,-122.313,47.71851,"(47.71851, -122.312645)",ROBBERY - IP/JO (INCLUDES STRONG ARM),ROBBERY,ROBBERY,5/9/2017 9:47
1994131,17000162401,2017162401,460,TRAFFIC (MOVING) VIOLATION,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,5/9/2017 11:12,4 AV / SPRING ST,K,K1,8100.202,-122.334,47.6068,"(47.6068, -122.333565)",TRAFFIC STOP - OFFICER INITIATED ONVIEW,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,5/9/2017 9:54
1994134,17000162291,2017162291,40,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,5/9/2017 11:12,27XX BLOCK OF 3 AV,D,D1,8001.101,-122.349,47.61741,"(47.61741, -122.349365)",FIGHT - IP - PHYSICAL (NO WEAPONS),DISTURBANCES,DISTURBANCES,5/9/2017 8:28
1994126,17000162483,2017162483,430,MOTOR VEHICLE COLLISION,TRAFFIC RELATED CALLS,MOTOR VEHICLE COLLISION INVESTIGATION,5/9/2017 11:11,26XX BLOCK OF NW 57 ST,B,B1,3200.3,-122.392,47.67019,"(47.67019, -122.39151)","TRU- MOTOR VEHICLE COLLISION, HIT AND RUN AFTER THE FACT",MOTOR VEHICLE COLLISION INVESTIGATION,TRAFFIC RELATED CALLS,
1994129,17000162412,2017162412,220,CRISIS COMPLAINT - GENERAL,CRISIS CALL,BEHAVIORAL HEALTH,5/9/2017 11:09,20XX BLOCK OF 3 AV,M,M2,7200.107,-122.342,47.61278,"(47.61278, -122.341545)","DISTURBANCE, MISCELLANEOUS/OTHER",DISTURBANCES,DISTURBANCES,5/9/2017 10:12
1994365,17000162502,2017162502,188,MARIJUANA PUBLIC USE (NOT DISPENSARY),NARCOTICS COMPLAINTS,NARCOTICS COMPLAINTS,5/9/2017 11:09,2 AV / PIKE ST,M,M1,8100.201,-122.339,47.60928,"(47.609283, -122.338905)","NARCOTICS - VIOLATIONS (LOITER, USE, SELL, NARS)",NARCOTICS COMPLAINTS,NARCOTICS COMPLAINTS,5/9/2017 11:07
1994130,17000162410,2017162410,470,PARKING VIOLATION (EXCEPT ABANDONED VEHICLES),PARKING VIOLATIONS,TRAFFIC RELATED CALLS,5/9/2017 11:09,1XX BLOCK OF 1 AV S,K,K2,9200.201,-122.334,47.6013,"(47.601303, -122.33418)",PARKING VIOLATION (EXCEPT ABANDONED CAR),TRAFFIC RELATED CALLS,PARKING VIOLATIONS,
1994136,17000162156,2017162156,430,MOTOR VEHICLE COLLISION,TRAFFIC RELATED CALLS,MOTOR VEHICLE COLLISION INVESTIGATION,5/9/2017 11:06,NW MARKET ST / 4 AV NW,B,B2,4800.1,-122.362,47.66865,"(47.668648, -122.36186)",MOTOR VEHICLE COLLISION WITH INJURIES - PRIORITY 1,MOTOR VEHICLE COLLISION INVESTIGATION,TRAFFIC RELATED CALLS,5/9/2017 6:05
1994120,17000162334,2017162334,280,SUSPICIOUS PERSON,SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,5/9/2017 11:04,102XX BLOCK OF 5 AV NE,L,L2,1200.2,-122.323,47.70269,"(47.702686, -122.32314)","DISTURBANCE, MISCELLANEOUS/OTHER",DISTURBANCES,DISTURBANCES,5/9/2017 9:00
1994114,17000162432,2017162432,470,PARKING VIOLATION (EXCEPT ABANDONED VEHICLES),PARKING VIOLATIONS,TRAFFIC RELATED CALLS,5/9/2017 11:01,22XX BLOCK OF NW 64 ST,B,B1,3300.4,-122.386,47.67529,"(47.67529, -122.38616)",PARKING VIOLATION (EXCEPT ABANDONED CAR),TRAFFIC RELATED CALLS,PARKING VIOLATIONS,
1994118,17000162371,2017162371,64,SHOPLIFT,THEFT,SHOPLIFTING,5/9/2017 11:01,36XX BLOCK OF 1 AV S,O,O2,9300.313,-122.334,47.56989,"(47.56989, -122.334206)",TRU - SHOPLIFT,SHOPLIFTING,THEFT,5/9/2017 9:56
1994113,17000162434,2017162434,161,TRESPASS,TRESPASS,TRESPASS,5/9/2017 11:01,6XX BLOCK OF HARVARD AV E,E,E1,7401.2,-122.322,47.6247,"(47.624695, -122.32198)",TRESPASS,TRESPASS,TRESPASS,
1994112,17000162437,2017162437,470,PARKING VIOLATION (EXCEPT ABANDONED VEHICLES),PARKING VIOLATIONS,TRAFFIC RELATED CALLS,5/9/2017 11:00,43XX BLOCK OF 4 AV NE,B,B3,5200.402,-122.324,47.65957,"(47.659573, -122.32406)",PARKING VIOLATION (EXCEPT ABANDONED CAR),TRAFFIC RELATED CALLS,PARKING VIOLATIONS,
1994115,17000162389,2017162389,64,SHOPLIFT,THEFT,SHOPLIFTING,5/9/2017 10:56,45XX BLOCK OF UNIVERSITY WY NE,U,U2,5301.201,-122.313,47.66218,"(47.66218, -122.31312)",SHOPLIFT - THEFT,SHOPLIFTING,THEFT,5/9/2017 9:44
1994111,17000162449,2017162449,65,THEFT - MISCELLANEOUS,THEFT,OTHER PROPERTY,5/9/2017 10:56,42XX BLOCK OF UNIVERSITY WY NE,U,U2,5301.301,-122.313,47.65905,"(47.659054, -122.31319)",TRU - THEFT,OTHER PROPERTY,THEFT,
1994106,17000162479,2017162479,470,PARKING VIOLATION (EXCEPT ABANDONED VEHICLES),PARKING VIOLATIONS,TRAFFIC RELATED CALLS,5/9/2017 10:56,90XX BLOCK OF 1 AV NW,J,J1,1702.102,-122.358,47.69513,"(47.695133, -122.35803)",PARKING VIOLATION (EXCEPT ABANDONED CAR),TRAFFIC RELATED CALLS,PARKING VIOLATIONS,
1994117,17000162377,2017162377,53,BURGLARY - UNOCCUPIED STRUCTURE ON RESIDENTIAL PROPERTY,RESIDENTIAL BURGLARIES,BURGLARY,5/9/2017 10:55,2XX BLOCK OF W ROY ST,Q,Q3,7000.5,-122.36,47.62573,"(47.625725, -122.35998)",BURG - RES (INCL UNOCC STRUCTURES ON PROP),BURGLARY,RESIDENTIAL BURGLARIES,
1994107,17000162475,2017162475,245,"DISTURBANCE, OTHER",DISTURBANCES,DISTURBANCES,5/9/2017 10:55,2XX BLOCK OF PIKE ST,M,M3,8100.201,-122.338,47.60952,"(47.609516, -122.33835)",UNKNOWN - COMPLAINT OF UNKNOWN NATURE,SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,
1994108,17000162473,2017162473,250,"MISCHIEF, NUISANCE COMPLAINTS","NUISANCE, MISCHIEF COMPLAINTS","NUISANCE, MISCHIEF",5/9/2017 10:52,1 AV / PIKE ST,M,M1,8100.3,-122.34,47.60882,"(47.608818, -122.34002)",NUISANCE - MISCHIEF,MISCELLANEOUS MISDEMEANORS,MISCELLANEOUS MISDEMEANORS,
1994121,17000162309,2017162309,280,SUSPICIOUS PERSON,SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,5/9/2017 10:50,8XX BLOCK OF VIRGINIA ST,D,D2,7300.302,-122.336,47.61606,"(47.616055, -122.33617)","SUSPICIOUS PERSON, VEHICLE OR INCIDENT",SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,5/9/2017 8:40
1994109,17000162468,2017162468,250,"MISCHIEF, NUISANCE COMPLAINTS","NUISANCE, MISCHIEF COMPLAINTS","NUISANCE, MISCHIEF",5/9/2017 10:50,10 AV / E PIKE ST,E,E2,7500.401,-122.319,47.61408,"(47.614082, -122.31945)",SUSPICIOUS STOP - OFFICER INITIATED ONVIEW,SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,
1994119,17000162337,2017162337,470,PARKING VIOLATION (EXCEPT ABANDONED VEHICLES),PARKING VIOLATIONS,TRAFFIC RELATED CALLS,5/9/2017 10:48,23XX BLOCK OF 42 AV E,C,C2,6300.101,-122.278,47.63991,"(47.639908, -122.27842)",PARKING VIOLATION (EXCEPT ABANDONED CAR),TRAFFIC RELATED CALLS,PARKING VIOLATIONS,5/9/2017 9:26
1994110,17000162451,2017162451,330,"CASUALTY (NON CRIMINAL/TRAFFIC) - MAN DOWN, SICK PERSONS, INJURED, DOA)",CASUALTIES,PERSON DOWN/INJURY,5/9/2017 10:47,14XX BLOCK OF 3 AV,M,M3,8100.201,-122.337,47.60925,"(47.609253, -122.33734)",DOWN - CHECK FOR PERSON DOWN,PERSON DOWN/INJURY,CASUALTIES,
1994100,17000162413,2017162413,220,CRISIS COMPLAINT - GENERAL,CRISIS CALL,BEHAVIORAL HEALTH,5/9/2017 10:43,29 AV E / E MADISON ST,C,C2,7700.1,-122.295,47.62396,"(47.623955, -122.29548)",HAZ - POTENTIAL THRT TO PHYS SAFETY (NO HAZMAT),HAZARDS,HAZARDS,
1994092,17000162450,2017162450,470,PARKING VIOLATION (EXCEPT ABANDONED VEHICLES),PARKING VIOLATIONS,TRAFFIC RELATED CALLS,5/9/2017 10:43,1XX BLOCK OF 15 AV E,C,C1,7500.2,-122.313,47.61909,"(47.61909, -122.31274)",PARKING VIOLATION (EXCEPT ABANDONED CAR),TRAFFIC RELATED CALLS,PARKING VIOLATIONS,
1994105,17000162278,2017162278,430,MOTOR VEHICLE COLLISION,TRAFFIC RELATED CALLS,MOTOR VEHICLE COLLISION INVESTIGATION,5/9/2017 10:41,2XX BLOCK OF S HANFORD ST,O,O2,9300.302,-122.331,47.57557,"(47.57557, -122.33092)","MOTOR VEHICLE COLLISION, BLOCKING",MOTOR VEHICLE COLLISION INVESTIGATION,TRAFFIC RELATED CALLS,5/9/2017 8:22
1994091,17000162456,2017162456,410,ABANDONED VEHICLE,PARKING VIOLATIONS,TRAFFIC RELATED CALLS,5/9/2017 10:37,113XX BLOCK OF 23 AV NE,L,L1,1100.1,-122.304,47.71119,"(47.711185, -122.304405)",ABANDONED VEHICLE,TRAFFIC RELATED CALLS,PARKING VIOLATIONS,
1994101,17000162411,2017162411,430,MOTOR VEHICLE COLLISION,TRAFFIC RELATED CALLS,MOTOR VEHICLE COLLISION INVESTIGATION,5/9/2017 10:33,120XX BLOCK OF 14 AV NE,L,L1,600.2001,-122.314,47.71671,"(47.716705, -122.31395)","TRU- MOTOR VEHICLE COLLISION, HIT AND RUN AFTER THE FACT",MOTOR VEHICLE COLLISION INVESTIGATION,TRAFFIC RELATED CALLS,5/9/2017 10:05
1994093,17000162447,2017162447,181,NARCOTICS ACTIVITY REPORT,NARCOTICS COMPLAINTS,NARCOTICS COMPLAINTS,5/9/2017 10:31,32XX BLOCK OF M L KING JR WY S,R,R2,10001.1,-122.297,47.5743,"(47.5743, -122.29687)","NARCOTICS - VIOLATIONS (LOITER, USE, SELL, NARS)",NARCOTICS COMPLAINTS,NARCOTICS COMPLAINTS,
1994095,17000162438,2017162438,250,"MISCHIEF, NUISANCE COMPLAINTS","NUISANCE, MISCHIEF COMPLAINTS","NUISANCE, MISCHIEF",5/9/2017 10:28,4XX BLOCK OF PINE ST,M,M2,8100.2,-122.337,47.61132,"(47.61132, -122.33732)",NUISANCE - MISCHIEF,MISCELLANEOUS MISDEMEANORS,MISCELLANEOUS MISDEMEANORS,
1994104,17000162314,2017162314,40,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,5/9/2017 10:26,12XX BLOCK OF WESTLAKE AV N,D,D2,6700.1,-122.341,47.63099,"(47.630993, -122.340996)",ASLT - IP/JO - WITH OR W/O WPNS (NO SHOOTINGS),ASSAULTS,ASSAULTS,5/9/2017 8:54
1994099,17000162414,2017162414,430,MOTOR VEHICLE COLLISION,TRAFFIC RELATED CALLS,MOTOR VEHICLE COLLISION INVESTIGATION,5/9/2017 10:25,31 AV E / E MADISON ST,C,C3,6300.402,-122.292,47.62602,"(47.62602, -122.29244)","MOTOR VEHICLE COLLISION, REPORT ONLY - NON INJURY/NON BLOCKING",MOTOR VEHICLE COLLISION INVESTIGATION,TRAFFIC RELATED CALLS,
1994096,17000162431,2017162431,460,TRAFFIC (MOVING) VIOLATION,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,5/9/2017 10:25,E GREEN LAKE DR N / NE MAPLE LEAF PL,J,J3,3600.202,-122.326,47.68071,"(47.68071, -122.32613)",TRAFFIC STOP - OFFICER INITIATED ONVIEW,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,
1994085,17000162287,2017162287,30,ARMED ROBBERY,GUN CALLS,ROBBERY,5/9/2017 10:22,22XX BLOCK OF E MADISON ST,C,C3,7900.1,-122.303,47.6188,"(47.618797, -122.3031)",THREATS (INCLS IN-PERSON/BY PHONE/IN WRITING),"THREATS, HARASSMENT","THREATS, HARASSMENT",5/9/2017 8:36
1994083,17000162378,2017162378,470,PARKING VIOLATION (EXCEPT ABANDONED VEHICLES),PARKING VIOLATIONS,TRAFFIC RELATED CALLS,5/9/2017 10:21,14XX BLOCK OF E MERCER ST,C,C1,6500.302,-122.314,47.62426,"(47.624256, -122.314125)",PARKING VIOLATION (EXCEPT ABANDONED CAR),TRAFFIC RELATED CALLS,PARKING VIOLATIONS,
1994090,17000162068,2017162068,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)",CASUALTIES,PERSON DOWN/INJURY,5/9/2017 10:21,19XX BLOCK OF AURORA AV N,Q,Q2,6700.402,-122.344,47.63675,"(47.63675, -122.34391)","DOA - CASUALTY, DEAD BODY",PERSON DOWN/INJURY,CASUALTIES,5/9/2017 2:01
1994089,17000162108,2017162108,280,SUSPICIOUS PERSON,SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,5/9/2017 10:20,7 AV NW / NW 42 ST,B,B2,4800.302,-122.365,47.65776,"(47.65776, -122.365036)",SUSPICIOUS STOP - OFFICER INITIATED ONVIEW,SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,5/9/2017 4:16
