Call Number,Unit ID,Incident Number,Call Type,Call Date,Watch Date,Received DtTm,Entry DtTm,Dispatch DtTm,Response DtTm,On Scene DtTm,Transport DtTm,Hospital DtTm,Call Final Disposition,Available DtTm,Address,City,Zipcode of Incident,Battalion,Station Area,Box,Original Priority,Priority,Final Priority,ALS Unit,Call Type Group,Number of Alarms,Unit Type,Unit sequence in call dispatch,Fire Prevention District,Supervisor District,Neighborhooods - Analysis Boundaries,Location,RowID
41760297,T05,4049211,Medical Incident,6/24/2004,6/24/2004,6/24/2004 16:23,6/24/2004 16:27,6/24/2004 16:28,,,,,Other,,700 Block of POLK ST,SF,94109,B02,3,3115,3,3,3,FALSE,,1,TRUCK,3,2,6,Tenderloin,"(37.7833430636234, -122.419159190984)",041760297-T05
41760298,E29,4049212,Medical Incident,6/24/2004,6/24/2004,6/24/2004 16:25,6/24/2004 16:28,6/24/2004 16:28,6/24/2004 16:29,6/24/2004 16:31,,,Other,6/24/2004 16:36,16TH ST/POTRERO AV,SF,94103,B02,29,2351,3,3,3,TRUE,,1,ENGINE,2,2,10,Mission,"(37.7657832995202, -122.407534230594)",041760298-E29
41760298,M29,4049212,Medical Incident,6/24/2004,6/24/2004,6/24/2004 16:25,6/24/2004 16:28,6/24/2004 16:28,6/24/2004 16:29,6/24/2004 16:30,6/24/2004 17:15,6/24/2004 17:15,Other,6/24/2004 17:34,16TH ST/POTRERO AV,SF,94103,B02,29,2351,3,3,3,TRUE,,1,MEDIC,1,2,10,Mission,"(37.7657832995202, -122.407534230594)",041760298-M29
41760299,E38,4049213,Medical Incident,6/24/2004,6/24/2004,6/24/2004 16:30,6/24/2004 16:32,6/24/2004 16:32,6/24/2004 16:33,6/24/2004 16:35,,,Other,6/24/2004 16:55,1700 Block of OFARRELL ST,SF,94115,B04,5,3623,3,3,3,TRUE,,1,ENGINE,1,5,5,Western Addition,"(37.7831335757278, -122.43351731554)",041760299-E38
41760299,M10,4049213,Medical Incident,6/24/2004,6/24/2004,6/24/2004 16:30,6/24/2004 16:32,6/24/2004 16:32,6/24/2004 16:33,6/24/2004 16:36,,,Other,6/24/2004 16:53,1700 Block of OFARRELL ST,SF,94115,B04,5,3623,3,3,3,TRUE,,1,MEDIC,2,5,5,Western Addition,"(37.7831335757278, -122.43351731554)",041760299-M10
41760299,T05,4049213,Medical Incident,6/24/2004,6/24/2004,6/24/2004 16:30,6/24/2004 16:32,6/24/2004 16:32,6/24/2004 16:34,,,,Other,6/24/2004 16:35,1700 Block of OFARRELL ST,SF,94115,B04,5,3623,3,3,3,FALSE,,1,TRUCK,3,5,5,Western Addition,"(37.7831335757278, -122.43351731554)",041760299-T05
41760300,M15,4049214,Medical Incident,6/24/2004,6/24/2004,6/24/2004 16:29,6/24/2004 16:33,6/24/2004 16:33,6/24/2004 16:34,,6/24/2004 16:40,,Other,6/24/2004 17:35,300 Block of FLOOD AVE,SF,94112,B09,15,8231,1,1,2,TRUE,,1,MEDIC,1,9,7,West of Twin Peaks,"(37.7299423312189, -122.447712264183)",041760300-M15
41760302,E06,4049215,Medical Incident,6/24/2004,6/24/2004,6/24/2004 16:33,6/24/2004 16:34,6/24/2004 16:34,6/24/2004 16:35,6/24/2004 16:36,,,Other,6/24/2004 16:41,HAIGHT ST/STEINER ST,SF,94117,B05,6,3633,3,3,3,TRUE,,1,ENGINE,3,5,5,Haight Ashbury,"(37.7718972649576, -122.432092300663)",041760302-E06
41760302,M36,4049215,Medical Incident,6/24/2004,6/24/2004,6/24/2004 16:33,6/24/2004 16:34,6/24/2004 16:34,6/24/2004 16:34,6/24/2004 16:38,6/24/2004 16:47,,Other,6/24/2004 16:47,HAIGHT ST/STEINER ST,SF,94117,B05,6,3633,3,3,3,TRUE,,1,MEDIC,2,5,5,Haight Ashbury,"(37.7718972649576, -122.432092300663)",041760302-M36
41760302,RC2,4049215,Medical Incident,6/24/2004,6/24/2004,6/24/2004 16:33,6/24/2004 16:34,6/24/2004 16:34,,,,,Other,6/24/2004 16:59,HAIGHT ST/STEINER ST,SF,94117,B05,6,3633,3,3,3,TRUE,,1,RESCUE CAPTAIN,1,5,5,Haight Ashbury,"(37.7718972649576, -122.432092300663)",041760302-RC2
41760303,B01,4049216,Alarms,6/24/2004,6/24/2004,6/24/2004 16:42,6/24/2004 16:43,6/24/2004 16:44,6/24/2004 16:45,,,,Other,6/24/2004 16:48,2300 Block of POWELL ST,SF,94133,B01,28,131,3,3,3,FALSE,,1,CHIEF,2,1,3,North Beach,"(37.8063003263418, -122.411977425936)",041760303-B01
41760303,E28,4049216,Alarms,6/24/2004,6/24/2004,6/24/2004 16:42,6/24/2004 16:43,6/24/2004 16:44,6/24/2004 16:44,6/24/2004 16:46,,,Other,6/24/2004 16:52,2300 Block of POWELL ST,SF,94133,B01,28,131,3,3,3,TRUE,,1,ENGINE,1,1,3,North Beach,"(37.8063003263418, -122.411977425936)",041760303-E28
41760303,T02,4049216,Alarms,6/24/2004,6/24/2004,6/24/2004 16:42,6/24/2004 16:43,6/24/2004 16:44,6/24/2004 16:45,,,,Other,6/24/2004 16:48,2300 Block of POWELL ST,SF,94133,B01,28,131,3,3,3,FALSE,,1,TRUCK,3,1,3,North Beach,"(37.8063003263418, -122.411977425936)",041760303-T02
41760304,B01,4049217,Alarms,6/24/2004,6/24/2004,6/24/2004 16:45,6/24/2004 16:47,6/24/2004 16:47,,6/24/2004 16:50,,,Other,6/24/2004 16:53,700 Block of PACIFIC AVE,SF,94133,B01,2,1332,3,3,3,FALSE,,1,CHIEF,1,1,3,Chinatown,"(37.7969072647197, -122.407234390471)",041760304-B01
41760304,B04,4049217,Alarms,6/24/2004,6/24/2004,6/24/2004 16:45,6/24/2004 16:47,6/24/2004 16:47,6/24/2004 16:51,,,,Other,6/24/2004 16:53,700 Block of PACIFIC AVE,SF,94133,B01,2,1332,3,3,3,FALSE,,1,CHIEF,4,1,3,Chinatown,"(37.7969072647197, -122.407234390471)",041760304-B04
41760304,E02,4049217,Alarms,6/24/2004,6/24/2004,6/24/2004 16:45,6/24/2004 16:47,6/24/2004 16:47,6/24/2004 16:49,6/24/2004 16:50,,,Other,6/24/2004 16:51,700 Block of PACIFIC AVE,SF,94133,B01,2,1332,3,3,3,FALSE,,1,ENGINE,5,1,3,Chinatown,"(37.7969072647197, -122.407234390471)",041760304-E02
41760304,E13,4049217,Alarms,6/24/2004,6/24/2004,6/24/2004 16:45,6/24/2004 16:47,6/24/2004 16:47,,6/24/2004 16:52,,,Other,6/24/2004 16:53,700 Block of PACIFIC AVE,SF,94133,B01,2,1332,3,3,3,TRUE,,1,ENGINE,2,1,3,Chinatown,"(37.7969072647197, -122.407234390471)",041760304-E13
41760304,T13,4049217,Alarms,6/24/2004,6/24/2004,6/24/2004 16:45,6/24/2004 16:47,6/24/2004 16:47,6/24/2004 16:48,6/24/2004 16:51,,,Other,6/24/2004 16:53,700 Block of PACIFIC AVE,SF,94133,B01,2,1332,3,3,3,FALSE,,1,TRUCK,3,1,3,Chinatown,"(37.7969072647197, -122.407234390471)",041760304-T13
41760305,M03,4049218,Medical Incident,6/24/2004,6/24/2004,6/24/2004 16:47,6/24/2004 16:48,6/24/2004 16:49,6/24/2004 16:49,6/24/2004 16:51,,,Other,6/24/2004 16:52,GEARY ST/JONES ST,SF,94102,B01,3,1462,3,3,3,TRUE,,1,MEDIC,1,1,6,Tenderloin,"(37.7867297440174, -122.413161444464)",041760305-M03
41760305,T03,4049218,Medical Incident,6/24/2004,6/24/2004,6/24/2004 16:47,6/24/2004 16:48,6/24/2004 16:49,6/24/2004 16:50,6/24/2004 16:51,,,Other,6/24/2004 16:52,GEARY ST/JONES ST,SF,94102,B01,3,1462,3,3,3,FALSE,,1,TRUCK,2,1,6,Tenderloin,"(37.7867297440174, -122.413161444464)",041760305-T03
41760306,E22,4049219,Outside Fire,6/24/2004,6/24/2004,6/24/2004 16:49,6/24/2004 16:50,6/24/2004 16:50,6/24/2004 16:52,6/24/2004 16:54,,,Other,6/24/2004 17:08,25TH AV/MARTIN LUTHER KING DR,SF,94122,B08,22,7452,3,3,3,FALSE,,1,ENGINE,1,7,1,Golden Gate Park,"(37.76677018548, -122.482371855409)",041760306-E22
41760307,M18,4049220,Traffic Collision,6/24/2004,6/24/2004,6/24/2004 16:51,6/24/2004 16:53,6/24/2004 16:53,6/24/2004 16:54,6/24/2004 17:00,6/24/2004 17:16,,Other,6/24/2004 17:16,44TH AV/WAWONA ST,SF,94116,B08,18,7642,1,1,2,TRUE,,1,MEDIC,1,8,4,Sunset/Parkside,"(37.7362763257453, -122.502084031149)",041760307-M18
41760309,E13,4049221,Medical Incident,6/24/2004,6/24/2004,6/24/2004 17:05,6/24/2004 17:05,6/24/2004 17:05,6/24/2004 17:06,6/24/2004 17:07,,,Other,6/24/2004 18:09,GRANT AV/SACRAMENTO ST,SF,94108,B01,13,1313,3,3,3,TRUE,,1,ENGINE,1,1,3,Chinatown,"(37.7933797040027, -122.406129484439)",041760309-E13
41760309,M41,4049221,Medical Incident,6/24/2004,6/24/2004,6/24/2004 17:05,6/24/2004 17:05,6/24/2004 17:05,6/24/2004 17:07,6/24/2004 17:11,,,Other,6/24/2004 17:25,GRANT AV/SACRAMENTO ST,SF,94108,B01,13,1313,3,3,3,TRUE,,1,MEDIC,2,1,3,Chinatown,"(37.7933797040027, -122.406129484439)",041760309-M41
41760310,B08,4049222,Outside Fire,6/24/2004,6/24/2004,6/24/2004 17:01,6/24/2004 17:06,6/24/2004 17:06,6/24/2004 17:07,6/24/2004 17:11,,,Other,6/24/2004 17:15,23RD AV/WAWONA ST,SF,94132,B08,40,7441,3,3,3,FALSE,,1,CHIEF,2,8,4,Sunset/Parkside,"(37.7372660473796, -122.479601689373)",041760310-B08
41760310,E40,4049222,Outside Fire,6/24/2004,6/24/2004,6/24/2004 17:01,6/24/2004 17:06,6/24/2004 17:06,6/24/2004 17:07,6/24/2004 17:11,,,Other,6/24/2004 17:41,23RD AV/WAWONA ST,SF,94132,B08,40,7441,3,3,3,TRUE,,1,ENGINE,1,8,4,Sunset/Parkside,"(37.7372660473796, -122.479601689373)",041760310-E40
41760310,T19,4049222,Outside Fire,6/24/2004,6/24/2004,6/24/2004 17:01,6/24/2004 17:06,6/24/2004 17:06,6/24/2004 17:07,6/24/2004 17:11,,,Other,6/24/2004 17:13,23RD AV/WAWONA ST,SF,94132,B08,40,7441,3,3,3,FALSE,,1,TRUCK,3,8,4,Sunset/Parkside,"(37.7372660473796, -122.479601689373)",041760310-T19
41760311,E18,4049223,Medical Incident,6/24/2004,6/24/2004,6/24/2004 17:04,6/24/2004 17:08,6/24/2004 17:08,6/24/2004 17:09,6/24/2004 17:11,,,Other,6/24/2004 17:12,22ND AV/QUINTARA ST,SF,94116,B08,40,7444,3,3,3,TRUE,,1,ENGINE,2,8,4,Sunset/Parkside,"(37.7485036372227, -122.479295904063)",041760311-E18
41760311,M12,4049223,Medical Incident,6/24/2004,6/24/2004,6/24/2004 17:04,6/24/2004 17:08,6/24/2004 17:08,6/24/2004 17:10,,,,Other,6/24/2004 17:13,22ND AV/QUINTARA ST,SF,94116,B08,40,7444,3,3,3,TRUE,,1,MEDIC,1,8,4,Sunset/Parkside,"(37.7485036372227, -122.479295904063)",041760311-M12
41760313,M08,4049224,Medical Incident,6/24/2004,6/24/2004,6/24/2004 17:11,6/24/2004 17:13,6/24/2004 17:14,6/24/2004 17:16,6/24/2004 17:23,6/24/2004 17:39,6/24/2004 17:46,Other,6/24/2004 18:17,100 Block of MISSISSIPPI ST,SF,94107,B03,29,2431,2,2,2,TRUE,,1,MEDIC,1,3,10,Potrero Hill,"(37.7646017401486, -122.394837700995)",041760313-M08
41760314,E36,4049225,Traffic Collision,6/24/2004,6/24/2004,6/24/2004 17:12,6/24/2004 17:14,6/24/2004 17:14,6/24/2004 17:18,6/24/2004 17:18,,,Other,6/24/2004 17:31,MCALLISTER ST/VAN NESS AV,SF,94102,B02,36,3164,3,3,3,TRUE,,1,ENGINE,2,2,5,Hayes Valley,"(37.780074696823, -122.420247184793)",041760314-E36
41760314,M36,4049225,Traffic Collision,6/24/2004,6/24/2004,6/24/2004 17:12,6/24/2004 17:14,6/24/2004 17:14,6/24/2004 17:15,6/24/2004 17:17,6/24/2004 17:32,6/24/2004 17:49,Other,6/24/2004 18:34,MCALLISTER ST/VAN NESS AV,SF,94102,B02,36,3164,3,3,3,TRUE,,1,MEDIC,1,2,5,Hayes Valley,"(37.780074696823, -122.420247184793)",041760314-M36
41760315,E20,4049226,Medical Incident,6/24/2004,6/24/2004,6/24/2004 17:17,6/24/2004 17:17,6/24/2004 17:17,,6/24/2004 17:17,,,Other,6/24/2004 17:59,12TH AV/TARAVAL ST,SF,94116,B08,40,7355,2,2,2,FALSE,,1,ENGINE,1,8,7,West of Twin Peaks,"(37.7433839455721, -122.468073290053)",041760315-E20
41760316,M03,4049227,Medical Incident,6/24/2004,6/24/2004,6/24/2004 17:16,6/24/2004 17:20,6/24/2004 17:21,6/24/2004 17:22,,6/24/2004 17:35,,Other,6/24/2004 17:35,500 Block of GEARY ST,SF,94102,B01,3,1462,3,3,3,TRUE,,1,MEDIC,1,1,3,Tenderloin,"(37.7868363592255, -122.412761859687)",041760316-M03
41760316,T03,4049227,Medical Incident,6/24/2004,6/24/2004,6/24/2004 17:16,6/24/2004 17:20,6/24/2004 17:21,6/24/2004 17:23,6/24/2004 17:24,,,Other,6/24/2004 17:25,500 Block of GEARY ST,SF,94102,B01,3,1462,3,3,3,FALSE,,1,TRUCK,2,1,3,Tenderloin,"(37.7868363592255, -122.412761859687)",041760316-T03
41760317,E12,4049228,Medical Incident,6/24/2004,6/24/2004,6/24/2004 17:34,6/24/2004 17:36,6/24/2004 17:36,6/24/2004 17:36,6/24/2004 17:40,,,Other,6/24/2004 17:46,19TH ST/YUKON ST,SF,94114,B06,24,5266,3,3,3,TRUE,,1,ENGINE,1,6,8,Castro/Upper Market,"(37.7589394380971, -122.442175281867)",041760317-E12
41760317,E24,4049228,Medical Incident,6/24/2004,6/24/2004,6/24/2004 17:34,6/24/2004 17:36,6/24/2004 17:36,6/24/2004 17:38,6/24/2004 17:40,,,Other,6/24/2004 17:41,19TH ST/YUKON ST,SF,94114,B06,24,5266,3,3,3,FALSE,,1,ENGINE,3,6,8,Castro/Upper Market,"(37.7589394380971, -122.442175281867)",041760317-E24
41760317,M12,4049228,Medical Incident,6/24/2004,6/24/2004,6/24/2004 17:34,6/24/2004 17:36,6/24/2004 17:36,6/24/2004 17:36,6/24/2004 17:40,,,Other,6/24/2004 17:41,19TH ST/YUKON ST,SF,94114,B06,24,5266,3,3,3,TRUE,,1,MEDIC,2,6,8,Castro/Upper Market,"(37.7589394380971, -122.442175281867)",041760317-M12
41760320,E41,4049229,Medical Incident,6/24/2004,6/24/2004,6/24/2004 17:40,6/24/2004 17:42,6/24/2004 17:44,6/24/2004 17:45,,,,Other,6/24/2004 17:48,MYRTLE ST/POLK ST,SF,94109,B04,3,3116,3,3,3,TRUE,,1,ENGINE,2,4,6,Tenderloin,"(37.7854330360145, -122.419638990474)",041760320-E41
41760320,M03,4049229,Medical Incident,6/24/2004,6/24/2004,6/24/2004 17:40,6/24/2004 17:42,6/24/2004 17:44,6/24/2004 17:44,6/24/2004 17:46,6/24/2004 17:52,,Other,6/24/2004 17:52,MYRTLE ST/POLK ST,SF,94109,B04,3,3116,3,3,3,TRUE,,1,MEDIC,1,4,6,Tenderloin,"(37.7854330360145, -122.419638990474)",041760320-M03
41760321,E18,4049230,Medical Incident,6/24/2004,6/24/2004,6/24/2004 17:41,6/24/2004 17:43,6/24/2004 17:45,,6/24/2004 17:49,,,Other,6/24/2004 17:56,2700 Block of TARAVAL ST,SF,94116,B08,18,7612,3,3,3,TRUE,,1,ENGINE,2,8,4,Sunset/Parkside,"(37.7422314603268, -122.495518294799)",041760321-E18
41760321,M18,4049230,Medical Incident,6/24/2004,6/24/2004,6/24/2004 17:41,6/24/2004 17:43,6/24/2004 17:45,6/24/2004 17:46,6/24/2004 17:48,6/24/2004 18:00,6/24/2004 18:13,Other,6/24/2004 18:36,2700 Block of TARAVAL ST,SF,94116,B08,18,7612,3,3,3,TRUE,,1,MEDIC,1,8,4,Sunset/Parkside,"(37.7422314603268, -122.495518294799)",041760321-M18
41760322,E09,4049231,Medical Incident,6/24/2004,6/24/2004,6/24/2004 17:43,6/24/2004 17:46,6/24/2004 17:46,6/24/2004 17:48,6/24/2004 17:49,,,Other,6/24/2004 18:04,1300 Block of HAMPSHIRE ST,SF,94110,B06,9,5616,3,3,3,TRUE,,1,ENGINE,3,6,9,Mission,"(37.7505006429684, -122.407131211507)",041760322-E09
41760322,M07,4049231,Medical Incident,6/24/2004,6/24/2004,6/24/2004 17:43,6/24/2004 17:46,6/24/2004 17:46,6/24/2004 17:47,6/24/2004 17:51,6/24/2004 18:09,6/24/2004 18:24,Other,6/24/2004 18:47,1300 Block of HAMPSHIRE ST,SF,94110,B06,9,5616,3,3,3,TRUE,,1,MEDIC,1,6,9,Mission,"(37.7505006429684, -122.407131211507)",041760322-M07
41760322,RC3,4049231,Medical Incident,6/24/2004,6/24/2004,6/24/2004 17:43,6/24/2004 17:46,6/24/2004 17:46,,6/24/2004 17:52,,,Other,6/24/2004 18:10,1300 Block of HAMPSHIRE ST,SF,94110,B06,9,5616,3,3,3,TRUE,,1,RESCUE CAPTAIN,2,6,9,Mission,"(37.7505006429684, -122.407131211507)",041760322-RC3
41760323,E01,4049232,Medical Incident,6/24/2004,6/24/2004,6/24/2004 17:43,6/24/2004 17:46,6/24/2004 17:48,6/24/2004 17:50,6/24/2004 17:53,,,Other,6/24/2004 18:01,900 Block of MARKET ST,SF,94103,B03,1,2247,3,3,3,TRUE,,1,ENGINE,2,3,6,South of Market,"(37.7835699386918, -122.408421116922)",041760323-E01
41760323,K917,4049232,Medical Incident,6/24/2004,6/24/2004,6/24/2004 17:43,6/24/2004 17:46,6/24/2004 17:48,6/24/2004 17:49,6/24/2004 17:51,6/24/2004 18:04,6/24/2004 18:14,Other,6/24/2004 18:19,900 Block of MARKET ST,SF,94103,B03,1,2247,3,3,3,FALSE,,1,PRIVATE,1,3,6,South of Market,"(37.7835699386918, -122.408421116922)",041760323-K917
41760324,T01,4049233,Elevator / Escalator Rescue,6/24/2004,6/24/2004,6/24/2004 17:54,6/24/2004 17:56,6/24/2004 17:57,6/24/2004 17:59,6/24/2004 18:01,,,Other,6/24/2004 18:15,200 Block of GRANT AVE,SF,94108,B01,1,1316,3,3,3,FALSE,,1,TRUCK,1,1,3,Financial District/South Beach,"(37.7892468739401, -122.405253362392)",041760324-T01
41760325,E05,4049235,Structure Fire,6/24/2004,6/24/2004,6/24/2004 18:00,6/24/2004 18:00,6/24/2004 18:01,6/24/2004 18:02,,,,Other,6/24/2004 18:04,600 Block of LARKIN ST,SF,94109,B02,3,1643,3,3,3,TRUE,,1,ENGINE,1,2,6,Tenderloin,"(37.7835359124212, -122.417642087779)",041760325-E05
41760325,T03,4049235,Structure Fire,6/24/2004,6/24/2004,6/24/2004 18:00,6/24/2004 18:00,6/24/2004 18:01,6/24/2004 18:03,6/24/2004 18:04,,,Other,6/24/2004 18:04,600 Block of LARKIN ST,SF,94109,B02,3,1643,3,3,3,FALSE,,1,TRUCK,2,2,6,Tenderloin,"(37.7835359124212, -122.417642087779)",041760325-T03
41760326,E17,4049234,Structure Fire,6/24/2004,6/24/2004,6/24/2004 18:01,6/24/2004 18:01,6/24/2004 18:01,6/24/2004 18:02,6/24/2004 18:04,,,Other,6/24/2004 18:08,CASHMERE ST/LA SALLE AV,SF,94124,B10,17,6517,3,3,3,TRUE,,1,ENGINE,2,10,10,Bayview Hunters Point,"(37.7356616082204, -122.387175617119)",041760326-E17
41760326,T17,4049234,Structure Fire,6/24/2004,6/24/2004,6/24/2004 18:01,6/24/2004 18:01,6/24/2004 18:01,6/24/2004 18:04,,,,Other,6/24/2004 18:18,CASHMERE ST/LA SALLE AV,SF,94124,B10,17,6517,3,3,3,FALSE,,1,TRUCK,1,10,10,Bayview Hunters Point,"(37.7356616082204, -122.387175617119)",041760326-T17
41760327,M10,4049236,Medical Incident,6/24/2004,6/24/2004,6/24/2004 18:00,6/24/2004 18:02,6/24/2004 18:02,6/24/2004 18:03,6/24/2004 18:05,6/24/2004 18:18,,Other,6/24/2004 19:11,2500 Block of SUTTER ST,SF,94115,B05,10,4262,1,1,2,TRUE,,1,MEDIC,1,5,5,Japantown,"(37.7848770596387, -122.442348914658)",041760327-M10
41760329,93,4049237,Medical Incident,6/24/2004,6/24/2004,6/24/2004 18:05,6/24/2004 18:07,6/24/2004 18:08,6/24/2004 18:08,6/24/2004 18:14,,,Other,6/24/2004 18:24,2200 Block of 19TH AVE,SF,94116,B08,40,7416,1,1,2,TRUE,,1,MEDIC,1,8,7,West of Twin Peaks,"(37.7458557470954, -122.475710841226)",041760329-93
41760330,E07,4049238,Medical Incident,6/24/2004,6/24/2004,6/24/2004 18:16,6/24/2004 18:17,6/24/2004 18:18,6/24/2004 18:19,6/24/2004 18:20,,,Other,6/24/2004 18:24,24TH ST/FOLSOM ST,SF,94110,B06,7,5526,3,3,3,TRUE,,1,ENGINE,2,6,9,Mission,"(37.7525060662321, -122.414086032423)",041760330-E07
41760330,M29,4049238,Medical Incident,6/24/2004,6/24/2004,6/24/2004 18:16,6/24/2004 18:17,6/24/2004 18:18,6/24/2004 18:18,,6/24/2004 18:25,6/24/2004 18:29,Other,6/24/2004 19:03,24TH ST/FOLSOM ST,SF,94110,B06,7,5526,3,3,3,TRUE,,1,MEDIC,1,6,9,Mission,"(37.7525060662321, -122.414086032423)",041760330-M29
41760331,E01,4049239,Medical Incident,6/24/2004,6/24/2004,6/24/2004 18:17,6/24/2004 18:19,6/24/2004 18:20,6/24/2004 18:23,6/24/2004 18:25,,,Other,6/24/2004 18:25,100 Block of LEAVENWORTH ST,SF,94102,B02,1,1546,E,E,3,TRUE,,1,ENGINE,3,2,6,Tenderloin,"(37.7823375900777, -122.413891351995)",041760331-E01
41760331,M03,4049239,Medical Incident,6/24/2004,6/24/2004,6/24/2004 18:17,6/24/2004 18:19,6/24/2004 18:20,6/24/2004 18:21,6/24/2004 18:23,6/24/2004 18:35,,Other,6/24/2004 19:08,100 Block of LEAVENWORTH ST,SF,94102,B02,1,1546,E,E,3,TRUE,,1,MEDIC,1,2,6,Tenderloin,"(37.7823375900777, -122.413891351995)",041760331-M03
41760331,RC1,4049239,Medical Incident,6/24/2004,6/24/2004,6/24/2004 18:17,6/24/2004 18:19,6/24/2004 18:20,6/24/2004 18:21,6/24/2004 18:25,,,Other,6/24/2004 18:35,100 Block of LEAVENWORTH ST,SF,94102,B02,1,1546,E,E,3,FALSE,,1,RESCUE CAPTAIN,2,2,6,Tenderloin,"(37.7823375900777, -122.413891351995)",041760331-RC1
41760332,E05,4049240,Other,6/24/2004,6/24/2004,6/24/2004 18:23,6/24/2004 18:23,6/24/2004 18:23,6/24/2004 18:24,6/24/2004 18:26,,,Other,6/24/2004 18:31,1200 Block of EDDY ST,SF,94115,B02,5,3366,3,3,3,TRUE,,1,ENGINE,1,2,5,Western Addition,"(37.7818979587644, -122.428207532186)",041760332-E05
41760334,E07,4049241,Medical Incident,6/24/2004,6/24/2004,6/24/2004 18:24,6/24/2004 18:26,6/24/2004 18:26,6/24/2004 18:26,6/24/2004 18:30,,,Other,6/24/2004 18:30,23RD ST/MISSION ST,SF,94110,B06,7,5511,3,3,3,TRUE,,1,ENGINE,1,6,9,Mission,"(37.7538365885417, -122.418593946321)",041760334-E07
41760334,M32,4049241,Medical Incident,6/24/2004,6/24/2004,6/24/2004 18:24,6/24/2004 18:26,6/24/2004 18:26,6/24/2004 18:27,,,,Other,6/24/2004 18:30,23RD ST/MISSION ST,SF,94110,B06,7,5511,3,3,3,TRUE,,1,MEDIC,2,6,9,Mission,"(37.7538365885417, -122.418593946321)",041760334-M32
41760335,E06,4049242,Medical Incident,6/24/2004,6/24/2004,6/24/2004 18:26,6/24/2004 18:28,6/24/2004 18:29,6/24/2004 18:29,6/24/2004 18:31,,,Other,6/24/2004 18:34,500 Block of HAIGHT ST,SF,94117,B05,6,3633,3,3,3,TRUE,,1,ENGINE,2,5,5,Hayes Valley,"(37.7719485300389, -122.431252160017)",041760335-E06
41760335,M05,4049242,Medical Incident,6/24/2004,6/24/2004,6/24/2004 18:26,6/24/2004 18:28,6/24/2004 18:29,6/24/2004 18:29,6/24/2004 18:31,,,Other,6/24/2004 18:36,500 Block of HAIGHT ST,SF,94117,B05,6,3633,3,3,3,FALSE,,1,MEDIC,1,5,5,Hayes Valley,"(37.7719485300389, -122.431252160017)",041760335-M05
41760337,M18,4049243,Medical Incident,6/24/2004,6/24/2004,6/24/2004 18:36,6/24/2004 18:36,6/24/2004 18:37,6/24/2004 18:37,6/24/2004 18:45,6/24/2004 19:06,,Other,6/24/2004 19:06,2300 Block of 24TH AVE,SF,94116,B08,40,7461,2,2,2,TRUE,,1,MEDIC,1,8,4,Sunset/Parkside,"(37.7437447222589, -122.481184434413)",041760337-M18
41760338,E07,4049244,Medical Incident,6/24/2004,6/24/2004,6/24/2004 18:35,6/24/2004 18:37,6/24/2004 18:38,6/24/2004 18:38,6/24/2004 18:40,,,Other,6/24/2004 18:44,16TH ST/MISSION ST,SF,94103,B02,7,5236,3,3,3,TRUE,,1,ENGINE,1,2,9,Mission,"(37.7650513381945, -122.419668973861)",041760338-E07
41760338,M36,4049244,Medical Incident,6/24/2004,6/24/2004,6/24/2004 18:35,6/24/2004 18:37,6/24/2004 18:38,6/24/2004 18:38,6/24/2004 18:42,,,Other,6/24/2004 18:44,16TH ST/MISSION ST,SF,94103,B02,7,5236,3,3,3,TRUE,,1,MEDIC,2,2,9,Mission,"(37.7650513381945, -122.419668973861)",041760338-M36
41760339,B07,4049245,Water Rescue,6/24/2004,6/24/2004,6/24/2004 18:36,6/24/2004 18:40,6/24/2004 18:40,6/24/2004 18:43,,,,Other,6/24/2004 18:45,100 Block of GOLDEN GATE AVE,SF,94102,B99,51,4616,3,3,3,FALSE,,1,CHIEF,9,2,6,Tenderloin,"(37.7820224371777, -122.413054148253)",041760339-B07
41760339,B11,4049245,Water Rescue,6/24/2004,6/24/2004,6/24/2004 18:36,6/24/2004 18:40,6/24/2004 18:40,6/24/2004 18:43,,,,Other,6/24/2004 18:45,100 Block of GOLDEN GATE AVE,SF,94102,B99,51,4616,3,3,3,TRUE,,1,CHIEF,10,2,6,Tenderloin,"(37.7820224371777, -122.413054148253)",041760339-B11
41760339,E35,4049245,Water Rescue,6/24/2004,6/24/2004,6/24/2004 18:36,6/24/2004 18:40,6/24/2004 18:40,6/24/2004 18:43,,,,Other,6/24/2004 18:45,100 Block of GOLDEN GATE AVE,SF,94102,B99,51,4616,3,3,3,FALSE,,1,ENGINE,7,2,6,Tenderloin,"(37.7820224371777, -122.413054148253)",041760339-E35
41760339,E51,4049245,Water Rescue,6/24/2004,6/24/2004,6/24/2004 18:36,6/24/2004 18:40,6/24/2004 18:40,6/24/2004 18:43,,,,Other,6/24/2004 18:45,100 Block of GOLDEN GATE AVE,SF,94102,B99,51,4616,3,3,3,TRUE,,1,ENGINE,8,2,6,Tenderloin,"(37.7820224371777, -122.413054148253)",041760339-E51
41760339,FB1,4049245,Water Rescue,6/24/2004,6/24/2004,6/24/2004 18:36,6/24/2004 18:40,6/24/2004 18:40,6/24/2004 18:43,,,,Other,6/24/2004 18:45,100 Block of GOLDEN GATE AVE,SF,94102,B99,51,4616,3,3,3,FALSE,,1,SUPPORT,5,2,6,Tenderloin,"(37.7820224371777, -122.413054148253)",041760339-FB1
