Call Number,Unit ID,Incident Number,Call Type,Call Date,Watch Date,Received DtTm,Entry DtTm,Dispatch DtTm,Response DtTm,On Scene DtTm,Transport DtTm,Hospital DtTm,Call Final Disposition,Available DtTm,Address,City,Zipcode of Incident,Battalion,Station Area,Box,Original Priority,Priority,Final Priority,ALS Unit,Call Type Group,Number of Alarms,Unit Type,Unit sequence in call dispatch,Fire Prevention District,Supervisor District,Neighborhooods - Analysis Boundaries,Location,RowID
122740353,D2,12090538,Structure Fire,09/30/2012,09/30/2012,09/30/2012 08:58:57 PM,09/30/2012 09:00:18 PM,09/30/2012 09:00:36 PM,09/30/2012 09:01:42 PM,,,,Other,09/30/2012 09:05:15 PM,400 Block of TURK ST,SF,94102,B02,03,1554,3,3,3,false,Fire,1,CHIEF,9,2,6,Tenderloin,"(37.7824484982183, -122.416327441768)",122740353-D2
122740353,E03,12090538,Structure Fire,09/30/2012,09/30/2012,09/30/2012 08:58:57 PM,09/30/2012 09:00:18 PM,09/30/2012 09:00:36 PM,09/30/2012 09:01:20 PM,09/30/2012 09:03:06 PM,,,Fire,09/30/2012 09:10:33 PM,400 Block of TURK ST,SF,94102,B02,03,1554,3,3,3,true,Fire,1,ENGINE,1,2,6,Tenderloin,"(37.7824484982183, -122.416327441768)",122740353-E03
122740353,E05,12090538,Structure Fire,09/30/2012,09/30/2012,09/30/2012 08:58:57 PM,09/30/2012 09:00:18 PM,09/30/2012 09:00:36 PM,09/30/2012 09:01:23 PM,,,,Other,09/30/2012 09:05:22 PM,400 Block of TURK ST,SF,94102,B02,03,1554,3,3,3,true,Fire,1,ENGINE,7,2,6,Tenderloin,"(37.7824484982183, -122.416327441768)",122740353-E05
122740353,E41,12090538,Structure Fire,09/30/2012,09/30/2012,09/30/2012 08:58:57 PM,09/30/2012 09:00:18 PM,09/30/2012 09:00:36 PM,09/30/2012 09:01:53 PM,,,,Other,09/30/2012 09:05:46 PM,400 Block of TURK ST,SF,94102,B02,03,1554,3,3,3,false,Fire,1,ENGINE,6,2,6,Tenderloin,"(37.7824484982183, -122.416327441768)",122740353-E41
122740353,RC1,12090538,Structure Fire,09/30/2012,09/30/2012,09/30/2012 08:58:57 PM,09/30/2012 09:00:18 PM,09/30/2012 09:00:36 PM,09/30/2012 09:03:01 PM,,,,Other,09/30/2012 09:05:20 PM,400 Block of TURK ST,SF,94102,B02,03,1554,3,3,3,true,Fire,1,RESCUE CAPTAIN,8,2,6,Tenderloin,"(37.7824484982183, -122.416327441768)",122740353-RC1
122740353,RS1,12090538,Structure Fire,09/30/2012,09/30/2012,09/30/2012 08:58:57 PM,09/30/2012 09:00:18 PM,09/30/2012 09:00:36 PM,09/30/2012 09:01:59 PM,,,,Other,09/30/2012 09:03:52 PM,400 Block of TURK ST,SF,94102,B02,03,1554,3,3,3,false,Fire,1,RESCUE SQUAD,11,2,6,Tenderloin,"(37.7824484982183, -122.416327441768)",122740353-RS1
122740353,T01,12090538,Structure Fire,09/30/2012,09/30/2012,09/30/2012 08:58:57 PM,09/30/2012 09:00:18 PM,09/30/2012 09:00:36 PM,09/30/2012 09:01:36 PM,,,,Other,09/30/2012 09:05:58 PM,400 Block of TURK ST,SF,94102,B02,03,1554,3,3,3,false,Fire,1,TRUCK,5,2,6,Tenderloin,"(37.7824484982183, -122.416327441768)",122740353-T01
122740353,T03,12090538,Structure Fire,09/30/2012,09/30/2012,09/30/2012 08:58:57 PM,09/30/2012 09:00:18 PM,09/30/2012 09:00:36 PM,09/30/2012 09:01:43 PM,09/30/2012 09:03:59 PM,,,Other,09/30/2012 09:05:30 PM,400 Block of TURK ST,SF,94102,B02,03,1554,3,3,3,false,Fire,1,TRUCK,2,2,6,Tenderloin,"(37.7824484982183, -122.416327441768)",122740353-T03
122740354,85,12090539,Medical Incident,09/30/2012,09/30/2012,09/30/2012 09:00:41 PM,09/30/2012 09:02:26 PM,09/30/2012 09:02:52 PM,09/30/2012 09:05:20 PM,09/30/2012 09:10:57 PM,09/30/2012 09:23:55 PM,09/30/2012 09:33:57 PM,Code 2 Transport,09/30/2012 09:42:59 PM,800 Block of FOLSOM ST,SF,94103,B03,01,2215,3,3,3,true,Potentially Life-Threatening,1,MEDIC,2,3,6,South of Market,"(37.7811835585525, -122.402322293906)",122740354-85
122740354,E01,12090539,Medical Incident,09/30/2012,09/30/2012,09/30/2012 09:00:41 PM,09/30/2012 09:02:26 PM,09/30/2012 09:02:52 PM,,09/30/2012 09:04:34 PM,,,Other,09/30/2012 09:15:11 PM,800 Block of FOLSOM ST,SF,94103,B03,01,2215,3,3,3,true,Potentially Life-Threatening,1,ENGINE,1,3,6,South of Market,"(37.7811835585525, -122.402322293906)",122740354-E01
122740355,B01,12090540,Alarms,09/30/2012,09/30/2012,09/30/2012 09:01:45 PM,09/30/2012 09:03:00 PM,09/30/2012 09:03:20 PM,09/30/2012 09:05:07 PM,09/30/2012 09:09:08 PM,,,Other,09/30/2012 09:10:53 PM,800 Block of BATTERY ST,SF,94111,B01,13,1155,3,3,3,false,Alarm,1,CHIEF,3,1,3,Financial District/South Beach,"(37.7990643005082, -122.401077389929)",122740355-B01
122740355,E13,12090540,Alarms,09/30/2012,09/30/2012,09/30/2012 09:01:45 PM,09/30/2012 09:03:00 PM,09/30/2012 09:03:20 PM,09/30/2012 09:04:24 PM,09/30/2012 09:06:09 PM,,,Other,09/30/2012 09:17:24 PM,800 Block of BATTERY ST,SF,94111,B01,13,1155,3,3,3,true,Alarm,1,ENGINE,1,1,3,Financial District/South Beach,"(37.7990643005082, -122.401077389929)",122740355-E13
122740355,T13,12090540,Alarms,09/30/2012,09/30/2012,09/30/2012 09:01:45 PM,09/30/2012 09:03:00 PM,09/30/2012 09:03:20 PM,09/30/2012 09:04:53 PM,09/30/2012 09:06:39 PM,,,Other,09/30/2012 09:11:34 PM,800 Block of BATTERY ST,SF,94111,B01,13,1155,3,3,3,true,Alarm,1,TRUCK,2,1,3,Financial District/South Beach,"(37.7990643005082, -122.401077389929)",122740355-T13
122740356,58,12090541,Medical Incident,09/30/2012,09/30/2012,09/30/2012 09:02:03 PM,09/30/2012 09:03:53 PM,09/30/2012 09:04:19 PM,09/30/2012 09:04:59 PM,09/30/2012 09:10:58 PM,09/30/2012 09:32:54 PM,09/30/2012 10:05:05 PM,Code 2 Transport,09/30/2012 10:13:43 PM,100 Block of PUTNAM ST,SF,94110,B10,32,5735,3,3,3,true,Potentially Life-Threatening,1,MEDIC,2,10,9,Bernal Heights,"(37.7375380639723, -122.410869557896)",122740356-58
122740356,E32,12090541,Medical Incident,09/30/2012,09/30/2012,09/30/2012 09:02:03 PM,09/30/2012 09:03:53 PM,09/30/2012 09:04:19 PM,09/30/2012 09:05:37 PM,09/30/2012 09:08:53 PM,,,Other,09/30/2012 09:24:55 PM,100 Block of PUTNAM ST,SF,94110,B10,32,5735,3,3,3,true,Potentially Life-Threatening,1,ENGINE,1,10,9,Bernal Heights,"(37.7375380639723, -122.410869557896)",122740356-E32
122740357,57,12090542,Medical Incident,09/30/2012,09/30/2012,09/30/2012 09:05:30 PM,09/30/2012 09:07:29 PM,09/30/2012 09:08:10 PM,09/30/2012 09:08:34 PM,09/30/2012 09:15:04 PM,,,Against Medical Advice,09/30/2012 10:32:14 PM,0 Block of SUSSEX ST,SF,94131,B06,26,8147,3,3,3,true,Potentially Life-Threatening,1,MEDIC,2,6,8,Glen Park,"(37.7366836597851, -122.43366863986)",122740357-57
122740357,E26,12090542,Medical Incident,09/30/2012,09/30/2012,09/30/2012 09:05:30 PM,09/30/2012 09:07:29 PM,09/30/2012 09:08:10 PM,09/30/2012 09:11:07 PM,09/30/2012 09:13:28 PM,,,Other,09/30/2012 09:30:31 PM,0 Block of SUSSEX ST,SF,94131,B06,26,8147,3,3,3,true,Potentially Life-Threatening,1,ENGINE,1,6,8,Glen Park,"(37.7366836597851, -122.43366863986)",122740357-E26
122740358,83,12090543,Traffic Collision,09/30/2012,09/30/2012,09/30/2012 09:07:44 PM,09/30/2012 09:07:44 PM,09/30/2012 09:08:36 PM,09/30/2012 09:08:57 PM,09/30/2012 09:11:01 PM,09/30/2012 09:35:55 PM,09/30/2012 09:52:33 PM,Code 2 Transport,09/30/2012 09:59:09 PM,MASONIC AV/HAYES ST,SF,94117,B05,21,4464,2,2,2,true,Non Life-threatening,1,MEDIC,1,5,5,Lone Mountain/USF,"(37.7739353716878, -122.446091726028)",122740358-83
122740358,E21,12090543,Traffic Collision,09/30/2012,09/30/2012,09/30/2012 09:07:44 PM,09/30/2012 09:07:44 PM,09/30/2012 09:08:36 PM,,,,,Other,09/30/2012 09:09:18 PM,MASONIC AV/HAYES ST,SF,94117,B05,21,4464,2,2,2,true,Non Life-threatening,1,ENGINE,2,5,5,Lone Mountain/USF,"(37.7739353716878, -122.446091726028)",122740358-E21
122740359,89,12090544,Medical Incident,09/30/2012,09/30/2012,09/30/2012 09:11:26 PM,09/30/2012 09:11:49 PM,09/30/2012 09:12:47 PM,09/30/2012 09:13:06 PM,09/30/2012 09:15:40 PM,09/30/2012 09:35:48 PM,09/30/2012 09:50:10 PM,Code 2 Transport,09/30/2012 10:09:20 PM,22ND ST/VALENCIA ST,SF,94110,B06,07,5456,2,2,2,true,Non Life-threatening,1,MEDIC,1,6,8,Mission,"(37.7552947827711, -122.420964094826)",122740359-89
122740360,92,12090545,Medical Incident,09/30/2012,09/30/2012,09/30/2012 09:14:16 PM,09/30/2012 09:14:33 PM,09/30/2012 09:16:28 PM,09/30/2012 09:17:17 PM,09/30/2012 09:28:05 PM,09/30/2012 09:42:50 PM,09/30/2012 10:02:06 PM,Code 2 Transport,09/30/2012 10:04:59 PM,200 Block of 14TH ST,SF,94103,B02,36,5215,3,2,2,true,Non Life-threatening,1,MEDIC,1,2,9,Mission,"(37.7682847825555, -122.418885184858)",122740360-92
122740360,E36,12090545,Medical Incident,09/30/2012,09/30/2012,09/30/2012 09:14:16 PM,09/30/2012 09:14:33 PM,09/30/2012 09:16:28 PM,09/30/2012 09:27:15 PM,09/30/2012 09:32:33 PM,,,Other,09/30/2012 09:34:58 PM,200 Block of 14TH ST,SF,94103,B02,36,5215,3,2,2,true,Non Life-threatening,1,ENGINE,2,2,9,Mission,"(37.7682847825555, -122.418885184858)",122740360-E36
122740361,E16,12090546,Structure Fire,09/30/2012,09/30/2012,09/30/2012 09:21:40 PM,09/30/2012 09:21:40 PM,09/30/2012 09:21:53 PM,09/30/2012 09:22:49 PM,09/30/2012 09:25:37 PM,,,Fire,09/30/2012 09:25:43 PM,GOUGH ST/LOMBARD ST,SF,94123,B04,16,3244,3,3,3,true,Alarm,1,ENGINE,1,4,2,Marina,"(37.8008867546254, -122.427825032719)",122740361-E16
122740361,T16,12090546,Structure Fire,09/30/2012,09/30/2012,09/30/2012 09:21:40 PM,09/30/2012 09:21:40 PM,09/30/2012 09:21:53 PM,09/30/2012 09:22:54 PM,,,,Fire,09/30/2012 09:25:20 PM,GOUGH ST/LOMBARD ST,SF,94123,B04,16,3244,3,3,3,false,Alarm,1,TRUCK,2,4,2,Marina,"(37.8008867546254, -122.427825032719)",122740361-T16
122740362,93,12090547,Medical Incident,09/30/2012,09/30/2012,09/30/2012 09:24:40 PM,09/30/2012 09:27:45 PM,09/30/2012 09:28:00 PM,09/30/2012 09:28:12 PM,09/30/2012 09:37:16 PM,09/30/2012 09:51:40 PM,09/30/2012 09:56:42 PM,Code 2 Transport,09/30/2012 10:23:59 PM,1100 Block of MARKET ST,SF,94102,B02,01,2309,E,E,3,true,Potentially Life-Threatening,1,MEDIC,3,2,6,Tenderloin,"(37.7796660426062, -122.41371122073)",122740362-93
122740362,E01,12090547,Medical Incident,09/30/2012,09/30/2012,09/30/2012 09:24:40 PM,09/30/2012 09:27:45 PM,09/30/2012 09:28:00 PM,09/30/2012 09:29:48 PM,09/30/2012 09:32:44 PM,,,Other,09/30/2012 09:42:18 PM,1100 Block of MARKET ST,SF,94102,B02,01,2309,E,E,3,true,Potentially Life-Threatening,1,ENGINE,1,2,6,Tenderloin,"(37.7796660426062, -122.41371122073)",122740362-E01
122740362,RC1,12090547,Medical Incident,09/30/2012,09/30/2012,09/30/2012 09:24:40 PM,09/30/2012 09:27:45 PM,09/30/2012 09:28:00 PM,09/30/2012 09:28:54 PM,09/30/2012 09:32:45 PM,,,Other,09/30/2012 09:45:46 PM,1100 Block of MARKET ST,SF,94102,B02,01,2309,E,E,3,true,Potentially Life-Threatening,1,RESCUE CAPTAIN,2,2,6,Tenderloin,"(37.7796660426062, -122.41371122073)",122740362-RC1
122740363,87,12090548,Medical Incident,09/30/2012,09/30/2012,09/30/2012 09:26:24 PM,09/30/2012 09:29:40 PM,09/30/2012 09:30:44 PM,09/30/2012 09:30:52 PM,09/30/2012 09:38:21 PM,09/30/2012 09:56:47 PM,09/30/2012 10:05:58 PM,Code 2 Transport,09/30/2012 10:35:08 PM,700 Block of MARKET ST,SF,94103,B03,01,2212,1,1,2,true,Non Life-threatening,1,MEDIC,1,3,6,Financial District/South Beach,"(37.7864795345969, -122.404724351014)",122740363-87
122740363,RC1,12090548,Medical Incident,09/30/2012,09/30/2012,09/30/2012 09:26:24 PM,09/30/2012 09:29:40 PM,09/30/2012 09:30:44 PM,,,,,Other,09/30/2012 09:55:55 PM,700 Block of MARKET ST,SF,94103,B03,01,2212,1,1,2,true,Non Life-threatening,1,RESCUE CAPTAIN,2,3,6,Financial District/South Beach,"(37.7864795345969, -122.404724351014)",122740363-RC1
122740364,81,12090549,Medical Incident,09/30/2012,09/30/2012,09/30/2012 09:29:37 PM,09/30/2012 09:31:03 PM,09/30/2012 09:31:29 PM,09/30/2012 09:32:01 PM,09/30/2012 09:35:28 PM,09/30/2012 10:04:22 PM,09/30/2012 10:17:22 PM,Code 2 Transport,09/30/2012 10:55:16 PM,3100 Block of 16TH ST,SF,94110,B02,06,5235,3,3,3,true,Potentially Life-Threatening,1,MEDIC,2,2,8,Mission,"(37.7647586086861, -122.423602301722)",122740364-81
122740364,E06,12090549,Medical Incident,09/30/2012,09/30/2012,09/30/2012 09:29:37 PM,09/30/2012 09:31:03 PM,09/30/2012 09:31:29 PM,09/30/2012 09:33:04 PM,09/30/2012 09:34:40 PM,,,Other,09/30/2012 09:55:04 PM,3100 Block of 16TH ST,SF,94110,B02,06,5235,3,3,3,true,Potentially Life-Threatening,1,ENGINE,1,2,8,Mission,"(37.7647586086861, -122.423602301722)",122740364-E06
122740365,AP,12090550,Other,09/30/2012,09/30/2012,09/30/2012 09:39:45 PM,09/30/2012 09:39:45 PM,09/30/2012 09:39:45 PM,,,,,Fire,09/30/2012 09:40:12 PM,CALL BOX: SF INTERNATIONAL AIRPORT,SFO,,B09,44,6913,3,3,3,false,Alarm,1,AIRPORT,1,None,None,None,"(37.6168823239251, -122.384094238098)",122740365-AP
122740366,E01,12090551,Structure Fire,09/30/2012,09/30/2012,09/30/2012 09:44:39 PM,09/30/2012 09:44:39 PM,09/30/2012 09:44:58 PM,09/30/2012 09:45:19 PM,,,,Fire,09/30/2012 09:47:56 PM,STOCKTON ST/MARKET ST,SF,94103,B03,01,1322,3,3,3,true,Alarm,1,ENGINE,1,1,6,South of Market,"(37.7857439877905, -122.405831012392)",122740366-E01
122740366,T01,12090551,Structure Fire,09/30/2012,09/30/2012,09/30/2012 09:44:39 PM,09/30/2012 09:44:39 PM,09/30/2012 09:44:58 PM,09/30/2012 09:46:23 PM,,,,Other,09/30/2012 09:47:41 PM,STOCKTON ST/MARKET ST,SF,94103,B03,01,1322,3,3,3,false,Alarm,1,TRUCK,2,1,6,South of Market,"(37.7857439877905, -122.405831012392)",122740366-T01
122740367,66,12090552,Medical Incident,09/30/2012,09/30/2012,09/30/2012 09:44:15 PM,09/30/2012 09:46:34 PM,09/30/2012 09:46:45 PM,09/30/2012 09:46:58 PM,09/30/2012 09:51:21 PM,09/30/2012 10:15:07 PM,09/30/2012 10:35:11 PM,Code 2 Transport,09/30/2012 10:43:59 PM,900 Block of GEARY ST,SF,94109,B04,03,3116,3,3,3,true,Non Life-threatening,1,MEDIC,2,4,6,Tenderloin,"(37.7859427265455, -122.418902557609)",122740367-66
122740367,E03,12090552,Medical Incident,09/30/2012,09/30/2012,09/30/2012 09:44:15 PM,09/30/2012 09:46:34 PM,09/30/2012 09:46:45 PM,09/30/2012 09:47:50 PM,09/30/2012 09:49:37 PM,,,Other,09/30/2012 09:59:49 PM,900 Block of GEARY ST,SF,94109,B04,03,3116,3,3,3,true,Non Life-threatening,1,ENGINE,1,4,6,Tenderloin,"(37.7859427265455, -122.418902557609)",122740367-E03
122740368,T01,12090553,Citizen Assist / Service Call,09/30/2012,09/30/2012,09/30/2012 09:52:29 PM,09/30/2012 09:54:47 PM,09/30/2012 09:55:11 PM,09/30/2012 09:56:07 PM,09/30/2012 10:00:26 PM,,,Fire,09/30/2012 10:07:54 PM,0 Block of MCALLISTER ST,SF,94102,B03,01,1455,3,3,3,false,Alarm,1,TRUCK,1,2,6,Tenderloin,"(37.7811192121542, -122.412596970637)",122740368-T01
122740369,99,12090554,Medical Incident,09/30/2012,09/30/2012,09/30/2012 09:56:03 PM,09/30/2012 09:57:16 PM,09/30/2012 09:57:35 PM,09/30/2012 09:57:47 PM,09/30/2012 10:02:53 PM,,,Patient Declined Transport,09/30/2012 10:25:56 PM,0 Block of BYRON CT,SF,94112,B09,33,6215,3,3,3,true,Potentially Life-Threatening,1,MEDIC,2,9,11,Excelsior,"(37.7095852410036, -122.444408875656)",122740369-99
122740369,E33,12090554,Medical Incident,09/30/2012,09/30/2012,09/30/2012 09:56:03 PM,09/30/2012 09:57:16 PM,09/30/2012 09:57:35 PM,09/30/2012 09:59:23 PM,09/30/2012 10:01:49 PM,,,Other,09/30/2012 10:15:57 PM,0 Block of BYRON CT,SF,94112,B09,33,6215,3,3,3,true,Potentially Life-Threatening,1,ENGINE,1,9,11,Excelsior,"(37.7095852410036, -122.444408875656)",122740369-E33
122740370,94,12090556,Medical Incident,09/30/2012,09/30/2012,09/30/2012 09:54:16 PM,09/30/2012 09:57:37 PM,09/30/2012 10:01:45 PM,09/30/2012 10:03:15 PM,09/30/2012 10:14:57 PM,09/30/2012 10:29:31 PM,09/30/2012 10:53:12 PM,Code 2 Transport,09/30/2012 11:24:48 PM,KING ST/4TH ST,SF,94107,B03,08,2236,2,2,2,false,Potentially Life-Threatening,1,MEDIC,1,3,6,Mission Bay,"(37.7763329756243, -122.394035065186)",122740370-94
122740371,55,12090555,Medical Incident,09/30/2012,09/30/2012,09/30/2012 10:00:24 PM,09/30/2012 10:00:24 PM,09/30/2012 10:00:24 PM,09/30/2012 10:01:13 PM,,,,Other,09/30/2012 10:06:34 PM,700 Block of MARKET ST,SF,94103,B03,01,2211,2,2,2,true,Non Life-threatening,1,MEDIC,2,3,6,Financial District/South Beach,"(37.7871160984672, -122.403919148357)",122740371-55
122740371,RC1,12090555,Medical Incident,09/30/2012,09/30/2012,09/30/2012 10:00:24 PM,09/30/2012 10:00:24 PM,09/30/2012 10:00:24 PM,,,,,No Merit,09/30/2012 10:06:52 PM,700 Block of MARKET ST,SF,94103,B03,01,2211,2,2,2,true,Non Life-threatening,1,RESCUE CAPTAIN,1,3,6,Financial District/South Beach,"(37.7871160984672, -122.403919148357)",122740371-RC1
122740372,82,12090557,Medical Incident,09/30/2012,09/30/2012,09/30/2012 10:03:01 PM,09/30/2012 10:03:11 PM,09/30/2012 10:04:19 PM,09/30/2012 10:04:38 PM,09/30/2012 10:09:49 PM,09/30/2012 10:53:25 PM,09/30/2012 11:01:01 PM,Code 2 Transport,09/30/2012 11:43:13 PM,18TH ST/CHURCH ST,SF,94114,B02,06,5421,2,3,3,true,Non Life-threatening,1,MEDIC,1,2,8,Castro/Upper Market,"(37.761289573177, -122.428354067217)",122740372-82
122740373,92,12090558,Medical Incident,09/30/2012,09/30/2012,09/30/2012 10:02:31 PM,09/30/2012 10:04:20 PM,09/30/2012 10:05:38 PM,09/30/2012 10:06:58 PM,09/30/2012 10:15:46 PM,09/30/2012 10:25:02 PM,09/30/2012 10:36:53 PM,Code 2 Transport,09/30/2012 11:05:45 PM,700 Block of VALENCIA ST,SF,94110,B06,07,5434,2,2,2,true,Potentially Life-Threatening,1,MEDIC,2,6,8,Mission,"(37.760896938598, -122.421570792932)",122740373-92
122740373,E07,12090558,Medical Incident,09/30/2012,09/30/2012,09/30/2012 10:02:31 PM,09/30/2012 10:04:20 PM,09/30/2012 10:05:38 PM,09/30/2012 10:07:43 PM,09/30/2012 10:09:57 PM,,,Other,09/30/2012 10:18:50 PM,700 Block of VALENCIA ST,SF,94110,B06,07,5434,2,2,2,true,Potentially Life-Threatening,1,ENGINE,1,6,8,Mission,"(37.760896938598, -122.421570792932)",122740373-E07
122740374,E22,12090559,Structure Fire,09/30/2012,09/30/2012,09/30/2012 10:08:10 PM,09/30/2012 10:08:10 PM,09/30/2012 10:08:38 PM,09/30/2012 10:09:55 PM,09/30/2012 10:11:18 PM,,,Fire,09/30/2012 10:12:57 PM,1200 Block of 9TH AVE,SF,94122,B08,22,7333,3,3,3,false,Alarm,1,ENGINE,1,7,5,Inner Sunset,"(37.7649838689096, -122.466307471227)",122740374-E22
122740374,T12,12090559,Structure Fire,09/30/2012,09/30/2012,09/30/2012 10:08:10 PM,09/30/2012 10:08:10 PM,09/30/2012 10:08:38 PM,09/30/2012 10:09:59 PM,,,,Fire,09/30/2012 10:12:57 PM,1200 Block of 9TH AVE,SF,94122,B08,22,7333,3,3,3,false,Alarm,1,TRUCK,2,7,5,Inner Sunset,"(37.7649838689096, -122.466307471227)",122740374-T12
122740375,54,12090560,Medical Incident,09/30/2012,09/30/2012,09/30/2012 10:05:43 PM,09/30/2012 10:10:23 PM,09/30/2012 10:11:18 PM,09/30/2012 10:11:53 PM,09/30/2012 10:25:40 PM,09/30/2012 10:34:51 PM,09/30/2012 10:50:53 PM,Code 2 Transport,09/30/2012 11:16:31 PM,GENEVA AV/SANTOS ST,SF,94134,B09,43,6246,1,1,2,true,Non Life-threatening,1,MEDIC,1,None,10,None,"(37.7083112668674, -122.420083068533)",122740375-54
122740376,B02,12090561,Alarms,09/30/2012,09/30/2012,09/30/2012 10:10:54 PM,09/30/2012 10:12:48 PM,09/30/2012 10:13:25 PM,09/30/2012 10:14:35 PM,09/30/2012 10:16:51 PM,,,Fire,09/30/2012 10:21:24 PM,0 Block of 14TH ST,SF,94103,B02,07,5216,3,3,3,false,Alarm,1,CHIEF,1,2,9,Mission,"(37.7685150247215, -122.41507168104)",122740376-B02
122740376,T07,12090561,Alarms,09/30/2012,09/30/2012,09/30/2012 10:10:54 PM,09/30/2012 10:12:48 PM,09/30/2012 10:13:25 PM,09/30/2012 10:15:05 PM,09/30/2012 10:16:52 PM,,,Other,09/30/2012 10:21:16 PM,0 Block of 14TH ST,SF,94103,B02,07,5216,3,3,3,false,Alarm,1,TRUCK,2,2,9,Mission,"(37.7685150247215, -122.41507168104)",122740376-T07
122740378,89,12090562,Medical Incident,09/30/2012,09/30/2012,09/30/2012 10:13:51 PM,09/30/2012 10:17:48 PM,09/30/2012 10:19:07 PM,09/30/2012 10:19:38 PM,09/30/2012 10:25:43 PM,,,Unable to Locate,09/30/2012 10:30:39 PM,COLE ST/CARL ST,SF,94117,B05,12,5144,2,2,2,true,Non Life-threatening,1,MEDIC,1,5,5,Haight Ashbury,"(37.7658000298196, -122.449958130403)",122740378-89
122740379,B04,12090563,Alarms,09/30/2012,09/30/2012,09/30/2012 10:29:02 PM,09/30/2012 10:30:12 PM,09/30/2012 10:30:24 PM,09/30/2012 10:32:19 PM,09/30/2012 10:34:56 PM,,,Fire,09/30/2012 10:35:59 PM,1600 Block of CLAY ST,SF,94109,B04,41,1634,3,3,3,false,Alarm,1,CHIEF,2,4,3,Nob Hill,"(37.792433934443, -122.420216385348)",122740379-B04
122740379,E41,12090563,Alarms,09/30/2012,09/30/2012,09/30/2012 10:29:02 PM,09/30/2012 10:30:12 PM,09/30/2012 10:30:24 PM,09/30/2012 10:31:40 PM,09/30/2012 10:33:50 PM,,,Other,09/30/2012 10:38:32 PM,1600 Block of CLAY ST,SF,94109,B04,41,1634,3,3,3,false,Alarm,1,ENGINE,1,4,3,Nob Hill,"(37.792433934443, -122.420216385348)",122740379-E41
122740379,T03,12090563,Alarms,09/30/2012,09/30/2012,09/30/2012 10:29:02 PM,09/30/2012 10:30:12 PM,09/30/2012 10:30:24 PM,09/30/2012 10:31:24 PM,,,,Other,09/30/2012 10:36:57 PM,1600 Block of CLAY ST,SF,94109,B04,41,1634,3,3,3,false,Alarm,1,TRUCK,3,4,3,Nob Hill,"(37.792433934443, -122.420216385348)",122740379-T03
122740380,77,12090564,Structure Fire,09/30/2012,09/30/2012,09/30/2012 10:31:56 PM,09/30/2012 10:33:08 PM,09/30/2012 10:33:21 PM,09/30/2012 10:34:07 PM,09/30/2012 10:38:26 PM,,,Other,09/30/2012 10:46:53 PM,1700 Block of OFARRELL ST,SF,94115,B04,05,3623,3,3,3,true,Fire,1,MEDIC,6,4,5,Western Addition,"(37.783242038846, -122.433539263884)",122740380-77
122740380,B02,12090564,Structure Fire,09/30/2012,09/30/2012,09/30/2012 10:31:56 PM,09/30/2012 10:33:08 PM,09/30/2012 10:33:21 PM,09/30/2012 10:34:18 PM,09/30/2012 10:36:56 PM,,,Other,09/30/2012 10:52:42 PM,1700 Block of OFARRELL ST,SF,94115,B04,05,3623,3,3,3,false,Fire,1,CHIEF,3,4,5,Western Addition,"(37.783242038846, -122.433539263884)",122740380-B02
122740380,B04,12090564,Structure Fire,09/30/2012,09/30/2012,09/30/2012 10:31:56 PM,09/30/2012 10:33:08 PM,09/30/2012 10:33:21 PM,,09/30/2012 10:44:02 PM,,,Other,09/30/2012 10:44:50 PM,1700 Block of OFARRELL ST,SF,94115,B04,05,3623,3,3,3,false,Fire,1,CHIEF,9,4,5,Western Addition,"(37.783242038846, -122.433539263884)",122740380-B04
122740380,B07,12090564,Structure Fire,09/30/2012,09/30/2012,09/30/2012 10:31:56 PM,09/30/2012 10:33:08 PM,09/30/2012 10:33:21 PM,09/30/2012 10:35:36 PM,,,,Other,09/30/2012 10:36:25 PM,1700 Block of OFARRELL ST,SF,94115,B04,05,3623,3,3,3,false,Fire,1,CHIEF,11,4,5,Western Addition,"(37.783242038846, -122.433539263884)",122740380-B07
122740380,D2,12090564,Structure Fire,09/30/2012,09/30/2012,09/30/2012 10:31:56 PM,09/30/2012 10:33:08 PM,09/30/2012 10:33:21 PM,09/30/2012 10:34:35 PM,09/30/2012 10:35:54 PM,,,Fire,09/30/2012 10:49:54 PM,1700 Block of OFARRELL ST,SF,94115,B04,05,3623,3,3,3,false,Fire,1,CHIEF,2,4,5,Western Addition,"(37.783242038846, -122.433539263884)",122740380-D2
122740380,E05,12090564,Structure Fire,09/30/2012,09/30/2012,09/30/2012 10:31:56 PM,09/30/2012 10:33:08 PM,09/30/2012 10:33:21 PM,09/30/2012 10:34:21 PM,09/30/2012 10:39:37 PM,,,Other,09/30/2012 10:50:12 PM,1700 Block of OFARRELL ST,SF,94115,B04,05,3623,3,3,3,true,Fire,1,ENGINE,8,4,5,Western Addition,"(37.783242038846, -122.433539263884)",122740380-E05
122740380,E10,12090564,Structure Fire,09/30/2012,09/30/2012,09/30/2012 10:31:56 PM,09/30/2012 10:33:08 PM,09/30/2012 10:33:21 PM,09/30/2012 10:34:50 PM,09/30/2012 10:37:27 PM,,,Other,09/30/2012 10:47:36 PM,1700 Block of OFARRELL ST,SF,94115,B04,05,3623,3,3,3,true,Fire,1,ENGINE,4,4,5,Western Addition,"(37.783242038846, -122.433539263884)",122740380-E10
